Tipo;Produto;Un. Med.;Operação;Est. Anterior;Qtd.;E/S;Est. Final;Usuário;Data e Hora;Observações
Insumo;CAIXA GIGANTE;UN;Saída;-3,5;-0,5;Saída;-4;Eduarda;18/09/2023 11:28;Venda de 1/2 MARGUERITA do pedido 15
Insumo;MANJERICÃO FRESCO;kg;Saída;-0,001;-0,0005;Saída;-0,0015;Eduarda;18/09/2023 11:28;Venda de 1/2 MARGUERITA do pedido 15
Insumo;PEPPERONI;kg;Correção;2,113;-1;Saída;1,113;Eduarda;18/09/2023 09:53;Estorno - Compra de novos itens
Insumo;PEPPERONI;kg;Entrada;1,113;1;Entrada;2,113;Eduarda;18/09/2023 09:52;Compra de novos itens
Insumo;CREAME CHEESE;kg;Saída;1,68;-0,02;Saída;1,66;Eduarda;18/09/2023 09:39;Venda de ROMEU E JULIETA do pedido 14
Insumo;MASSA PIZZA;kg;Saída;-5,34;-0,08;Saída;-5,42;Eduarda;18/09/2023 09:39;Venda de ROMEU E JULIETA do pedido 14
Insumo;GOIABADA;kg;Saída;-0,03;-0,02;Saída;-0,05;Eduarda;18/09/2023 09:39;Venda de ROMEU E JULIETA do pedido 14
Insumo;MUSSARELA;kg;Saída;9,641;-0,155;Saída;9,486;Eduarda;18/09/2023 09:37;Venda de 1/2 PORTUGUESA do pedido 14
Insumo;AZEITONA PRETA;kg;Saída;0,2705;-0,0075;Saída;0,263;Eduarda;18/09/2023 09:37;Venda de 1/2 PORTUGUESA do pedido 14
Insumo;PRESUNTO;kg;Saída;0,535;-0,025;Saída;0,51;Eduarda;18/09/2023 09:37;Venda de 1/2 PORTUGUESA do pedido 14
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,613;-0,03;Saída;1,583;Eduarda;18/09/2023 09:37;Venda de 1/2 PORTUGUESA do pedido 14
Insumo;CEBOLA ROXA;kg;Saída;0,2585;-0,005;Saída;0,2535;Eduarda;18/09/2023 09:37;Venda de 1/2 PORTUGUESA do pedido 14
Insumo;ORÉGANO;kg;Saída;0,067;-0,0005;Saída;0,0665;Eduarda;18/09/2023 09:37;Venda de 1/2 PORTUGUESA do pedido 14
Insumo;CEBOLA;kg;Saída;0,6575;-0,0075;Saída;0,65;Eduarda;18/09/2023 09:37;Venda de 1/2 PORTUGUESA do pedido 14
Insumo;PIMENTÃO;kg;Saída;0,0845;-0,0075;Saída;0,077;Eduarda;18/09/2023 09:37;Venda de 1/2 PORTUGUESA do pedido 14
Insumo;MOLHO TOMATE;kg;Saída;-0,875;-0,045;Saída;-0,92;Eduarda;18/09/2023 09:37;Venda de 1/2 PORTUGUESA do pedido 14
Insumo;MASSA PIZZA;kg;Saída;-5,12;-0,22;Saída;-5,34;Eduarda;18/09/2023 09:37;Venda de 1/2 PORTUGUESA do pedido 14
Insumo;SACO BOBINA;UN;Saída;-15,5;-0,5;Saída;-16;Eduarda;18/09/2023 09:37;Venda de 1/2 PORTUGUESA do pedido 14
Insumo;CAIXA GIGANTE;UN;Saída;-3;-0,5;Saída;-3,5;Eduarda;18/09/2023 09:37;Venda de 1/2 PORTUGUESA do pedido 14
Insumo;OVO;UN;Saída;-5,5;-1;Saída;-6,5;Eduarda;18/09/2023 09:37;Venda de 1/2 PORTUGUESA do pedido 14
Insumo;MUSSARELA;kg;Saída;9,796;-0,155;Saída;9,641;Eduarda;18/09/2023 09:37;Venda de 1/2 MARGUERITA do pedido 14
Insumo;TOMATE SALADA;kg;Saída;0,7485;-0,015;Saída;0,7335;Eduarda;18/09/2023 09:37;Venda de 1/2 MARGUERITA do pedido 14
Insumo;ORÉGANO;kg;Saída;0,0675;-0,0005;Saída;0,067;Eduarda;18/09/2023 09:37;Venda de 1/2 MARGUERITA do pedido 14
Insumo;MOLHO TOMATE;kg;Saída;-0,83;-0,045;Saída;-0,875;Eduarda;18/09/2023 09:37;Venda de 1/2 MARGUERITA do pedido 14
Insumo;MASSA PIZZA;kg;Saída;-4,9;-0,22;Saída;-5,12;Eduarda;18/09/2023 09:37;Venda de 1/2 MARGUERITA do pedido 14
Insumo;SACO BOBINA;UN;Saída;-15;-0,5;Saída;-15,5;Eduarda;18/09/2023 09:37;Venda de 1/2 MARGUERITA do pedido 14
Insumo;CAIXA GIGANTE;UN;Saída;-2,5;-0,5;Saída;-3;Eduarda;18/09/2023 09:37;Venda de 1/2 MARGUERITA do pedido 14
Insumo;MANJERICÃO FRESCO;kg;Saída;-0,0005;-0,0005;Saída;-0,001;Eduarda;18/09/2023 09:37;Venda de 1/2 MARGUERITA do pedido 14
Insumo;CREAME CHEESE;kg;Saída;1,88;-0,2;Saída;1,68;Eduarda;18/09/2023 09:37;Venda de complemento Borda Cream Cheese - Giga do pedido 14
Insumo;MUSSARELA;kg;Saída;9,886;-0,09;Saída;9,796;Eduarda;17/09/2023 20:59;Venda de 1/2 BACON C/ OVOS do pedido 11
Insumo;REQUEIJÃO CREMOSO;kg;Saída;2,461;-0,01;Saída;2,451;Eduarda;17/09/2023 20:59;Venda de 1/2 BACON C/ OVOS do pedido 11
Insumo;BACON;kg;Saída;1,79;-0,02;Saída;1,77;Eduarda;17/09/2023 20:59;Venda de 1/2 BACON C/ OVOS do pedido 11
Insumo;ORÉGANO;kg;Saída;0,068;-0,0005;Saída;0,0675;Eduarda;17/09/2023 20:59;Venda de 1/2 BACON C/ OVOS do pedido 11
Insumo;MOLHO TOMATE;kg;Saída;-0,81;-0,02;Saída;-0,83;Eduarda;17/09/2023 20:59;Venda de 1/2 BACON C/ OVOS do pedido 11
Insumo;MASSA PIZZA;kg;Saída;-4,77;-0,13;Saída;-4,9;Eduarda;17/09/2023 20:59;Venda de 1/2 BACON C/ OVOS do pedido 11
Insumo;SACO BOBINA;UN;Saída;-14,5;-0,5;Saída;-15;Eduarda;17/09/2023 20:59;Venda de 1/2 BACON C/ OVOS do pedido 11
Insumo;OVO;UN;Saída;-4,5;-1;Saída;-5,5;Eduarda;17/09/2023 20:59;Venda de 1/2 BACON C/ OVOS do pedido 11
Insumo;MUSSARELA;kg;Saída;9,976;-0,09;Saída;9,886;Eduarda;17/09/2023 20:59;Venda de 1/2 PORTUGUESA do pedido 11
Insumo;AZEITONA PRETA;kg;Saída;0,2755;-0,005;Saída;0,2705;Eduarda;17/09/2023 20:59;Venda de 1/2 PORTUGUESA do pedido 11
Insumo;PRESUNTO;kg;Saída;0,55;-0,015;Saída;0,535;Eduarda;17/09/2023 20:59;Venda de 1/2 PORTUGUESA do pedido 11
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,633;-0,02;Saída;1,613;Eduarda;17/09/2023 20:59;Venda de 1/2 PORTUGUESA do pedido 11
Insumo;CEBOLA ROXA;kg;Saída;0,261;-0,0025;Saída;0,2585;Eduarda;17/09/2023 20:59;Venda de 1/2 PORTUGUESA do pedido 11
Insumo;ORÉGANO;kg;Saída;0,0685;-0,0005;Saída;0,068;Eduarda;17/09/2023 20:59;Venda de 1/2 PORTUGUESA do pedido 11
Insumo;CEBOLA;kg;Saída;0,6625;-0,005;Saída;0,6575;Eduarda;17/09/2023 20:59;Venda de 1/2 PORTUGUESA do pedido 11
Insumo;PIMENTÃO;kg;Saída;0,0895;-0,005;Saída;0,0845;Eduarda;17/09/2023 20:59;Venda de 1/2 PORTUGUESA do pedido 11
Insumo;MOLHO TOMATE;kg;Saída;-0,79;-0,02;Saída;-0,81;Eduarda;17/09/2023 20:59;Venda de 1/2 PORTUGUESA do pedido 11
Insumo;MASSA PIZZA;kg;Saída;-4,64;-0,13;Saída;-4,77;Eduarda;17/09/2023 20:59;Venda de 1/2 PORTUGUESA do pedido 11
Insumo;SACO BOBINA;UN;Saída;-14;-0,5;Saída;-14,5;Eduarda;17/09/2023 20:59;Venda de 1/2 PORTUGUESA do pedido 11
Insumo;CAIXA GRANDE;UN;Saída;-11;-0,5;Saída;-11,5;Eduarda;17/09/2023 20:59;Venda de 1/2 PORTUGUESA do pedido 11
Insumo;OVO;UN;Saída;-3,5;-1;Saída;-4,5;Eduarda;17/09/2023 20:59;Venda de 1/2 PORTUGUESA do pedido 11
Insumo;CHOCOLATE AO LEITE;kg;Saída;1,266;-0,024;Saída;1,242;Eduarda;17/09/2023 20:42;Venda de CHOCOLATE AO LEITE do pedido 10
Insumo;MASSA PIZZA;kg;Saída;-4,6;-0,04;Saída;-4,64;Eduarda;17/09/2023 20:42;Venda de CHOCOLATE AO LEITE do pedido 10
Insumo;MUSSARELA;kg;Saída;10,066;-0,09;Saída;9,976;Eduarda;17/09/2023 20:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 10
Insumo;CREAME CHEESE;kg;Saída;1,9;-0,02;Saída;1,88;Eduarda;17/09/2023 20:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 10
Insumo;PEITO DE PERU;kg;Saída;0,15;-0,04;Saída;0,11;Eduarda;17/09/2023 20:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 10
Insumo;ORÉGANO;kg;Saída;0,069;-0,0005;Saída;0,0685;Eduarda;17/09/2023 20:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 10
Insumo;MOLHO TOMATE;kg;Saída;-0,77;-0,02;Saída;-0,79;Eduarda;17/09/2023 20:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 10
Insumo;MASSA PIZZA;kg;Saída;-4,47;-0,13;Saída;-4,6;Eduarda;17/09/2023 20:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 10
Insumo;SACO BOBINA;UN;Saída;-13,5;-0,5;Saída;-14;Eduarda;17/09/2023 20:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 10
Insumo;CAIXA GRANDE;UN;Saída;-10,5;-0,5;Saída;-11;Eduarda;17/09/2023 20:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 10
Insumo;MUSSARELA;kg;Saída;10,156;-0,09;Saída;10,066;Eduarda;17/09/2023 20:42;Venda de 1/2 4 QUEIJOS do pedido 10
Insumo;GORGONZOLA;kg;Saída;0,073;-0,005;Saída;0,068;Eduarda;17/09/2023 20:42;Venda de 1/2 4 QUEIJOS do pedido 10
Insumo;ORÉGANO;kg;Saída;0,0695;-0,0005;Saída;0,069;Eduarda;17/09/2023 20:42;Venda de 1/2 4 QUEIJOS do pedido 10
Insumo;MOLHO TOMATE;kg;Saída;-0,74;-0,03;Saída;-0,77;Eduarda;17/09/2023 20:42;Venda de 1/2 4 QUEIJOS do pedido 10
Insumo;MASSA PIZZA;kg;Saída;-4,34;-0,13;Saída;-4,47;Eduarda;17/09/2023 20:42;Venda de 1/2 4 QUEIJOS do pedido 10
Insumo;MISTURA 4 QUEIJOS;kg;Saída;-0,26;-0,03;Saída;-0,29;Eduarda;17/09/2023 20:42;Venda de 1/2 4 QUEIJOS do pedido 10
Insumo;SACO BOBINA;UN;Saída;-13;-0,5;Saída;-13,5;Eduarda;17/09/2023 20:42;Venda de 1/2 4 QUEIJOS do pedido 10
Insumo;CAIXA GRANDE;UN;Saída;-10;-0,5;Saída;-10,5;Eduarda;17/09/2023 20:42;Venda de 1/2 4 QUEIJOS do pedido 10
Insumo;MUSSARELA;kg;Saída;10,516;-0,36;Saída;10,156;Eduarda;16/09/2023 21:56;Venda de PIZZA CALABRESA GRANDE do pedido 9
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,693;-0,06;Saída;1,633;Eduarda;16/09/2023 21:56;Venda de PIZZA CALABRESA GRANDE do pedido 9
Insumo;CEBOLA ROXA;kg;Saída;0,265;-0,004;Saída;0,261;Eduarda;16/09/2023 21:56;Venda de PIZZA CALABRESA GRANDE do pedido 9
Insumo;ORÉGANO;kg;Saída;0,0715;-0,002;Saída;0,0695;Eduarda;16/09/2023 21:56;Venda de PIZZA CALABRESA GRANDE do pedido 9
Insumo;CEBOLA;kg;Saída;0,6745;-0,012;Saída;0,6625;Eduarda;16/09/2023 21:56;Venda de PIZZA CALABRESA GRANDE do pedido 9
Insumo;MOLHO TOMATE;kg;Saída;-0,66;-0,08;Saída;-0,74;Eduarda;16/09/2023 21:56;Venda de PIZZA CALABRESA GRANDE do pedido 9
Insumo;MASSA PIZZA;kg;Saída;-3,82;-0,52;Saída;-4,34;Eduarda;16/09/2023 21:56;Venda de PIZZA CALABRESA GRANDE do pedido 9
Insumo;SACO BOBINA;UN;Saída;-11;-2;Saída;-13;Eduarda;16/09/2023 21:56;Venda de PIZZA CALABRESA GRANDE do pedido 9
Insumo;CAIXA GRANDE;UN;Saída;-8;-2;Saída;-10;Eduarda;16/09/2023 21:56;Venda de PIZZA CALABRESA GRANDE do pedido 9
Insumo;MUSSARELA;kg;Saída;10,696;-0,18;Saída;10,516;Eduarda;16/09/2023 21:54;Venda de PIZZA CALABRESA GRANDE do pedido 7
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,723;-0,03;Saída;1,693;Eduarda;16/09/2023 21:54;Venda de PIZZA CALABRESA GRANDE do pedido 7
Insumo;CEBOLA ROXA;kg;Saída;0,267;-0,002;Saída;0,265;Eduarda;16/09/2023 21:54;Venda de PIZZA CALABRESA GRANDE do pedido 7
Insumo;ORÉGANO;kg;Saída;0,0725;-0,001;Saída;0,0715;Eduarda;16/09/2023 21:54;Venda de PIZZA CALABRESA GRANDE do pedido 7
Insumo;CEBOLA;kg;Saída;0,6805;-0,006;Saída;0,6745;Eduarda;16/09/2023 21:54;Venda de PIZZA CALABRESA GRANDE do pedido 7
Insumo;MOLHO TOMATE;kg;Saída;-0,62;-0,04;Saída;-0,66;Eduarda;16/09/2023 21:54;Venda de PIZZA CALABRESA GRANDE do pedido 7
Insumo;MASSA PIZZA;kg;Saída;-3,56;-0,26;Saída;-3,82;Eduarda;16/09/2023 21:54;Venda de PIZZA CALABRESA GRANDE do pedido 7
Insumo;SACO BOBINA;UN;Saída;-10;-1;Saída;-11;Eduarda;16/09/2023 21:54;Venda de PIZZA CALABRESA GRANDE do pedido 7
Insumo;CAIXA GRANDE;UN;Saída;-7;-1;Saída;-8;Eduarda;16/09/2023 21:54;Venda de PIZZA CALABRESA GRANDE do pedido 7
Insumo;MUSSARELA;kg;Saída;10,876;-0,18;Saída;10,696;Eduarda;16/09/2023 21:51;Venda de PIZZA 4 QUEIJOS GRANDE do pedido 6
Insumo;GORGONZOLA;kg;Saída;0,083;-0,01;Saída;0,073;Eduarda;16/09/2023 21:51;Venda de PIZZA 4 QUEIJOS GRANDE do pedido 6
Insumo;ORÉGANO;kg;Saída;0,0735;-0,001;Saída;0,0725;Eduarda;16/09/2023 21:51;Venda de PIZZA 4 QUEIJOS GRANDE do pedido 6
Insumo;MOLHO TOMATE;kg;Saída;-0,56;-0,06;Saída;-0,62;Eduarda;16/09/2023 21:51;Venda de PIZZA 4 QUEIJOS GRANDE do pedido 6
Insumo;MASSA PIZZA;kg;Saída;-3,3;-0,26;Saída;-3,56;Eduarda;16/09/2023 21:51;Venda de PIZZA 4 QUEIJOS GRANDE do pedido 6
Insumo;MISTURA 4 QUEIJOS;kg;Saída;-0,2;-0,06;Saída;-0,26;Eduarda;16/09/2023 21:51;Venda de PIZZA 4 QUEIJOS GRANDE do pedido 6
Insumo;SACO BOBINA;UN;Saída;-9;-1;Saída;-10;Eduarda;16/09/2023 21:51;Venda de PIZZA 4 QUEIJOS GRANDE do pedido 6
Insumo;CAIXA GRANDE;UN;Saída;-6;-1;Saída;-7;Eduarda;16/09/2023 21:51;Venda de PIZZA 4 QUEIJOS GRANDE do pedido 6
Insumo;CREAME CHEESE;kg;Saída;1,92;-0,02;Saída;1,9;Eduarda;16/09/2023 20:43;Venda de ROMEU E JULIETA do pedido 4
Insumo;MASSA PIZZA;kg;Saída;-3,22;-0,08;Saída;-3,3;Eduarda;16/09/2023 20:43;Venda de ROMEU E JULIETA do pedido 4
Insumo;GOIABADA;kg;Saída;-0,01;-0,02;Saída;-0,03;Eduarda;16/09/2023 20:43;Venda de ROMEU E JULIETA do pedido 4
Insumo;MASSA PIZZA;kg;Devolução;-3,3;0,08;Entrada;-3,22;Eduarda;16/09/2023 20:42;Item cancelado
Insumo;DOCE DE LEITE;kg;Devolução;-0,08;0,08;Entrada;0;Eduarda;16/09/2023 20:42;Item cancelado
Insumo;CHOCOLATE BRANCO;kg;Saída;0,498;-0,024;Saída;0,474;Eduarda;16/09/2023 20:42;Venda de CHOCOLATE BRANCO do pedido 4
Insumo;MASSA PIZZA;kg;Saída;-3,26;-0,04;Saída;-3,3;Eduarda;16/09/2023 20:42;Venda de CHOCOLATE BRANCO do pedido 4
Insumo;CREAME CHEESE;kg;Saída;1,93;-0,01;Saída;1,92;Eduarda;16/09/2023 20:42;Venda de ROMEU E JULIETA do pedido 4
Insumo;MASSA PIZZA;kg;Saída;-3,22;-0,04;Saída;-3,26;Eduarda;16/09/2023 20:42;Venda de ROMEU E JULIETA do pedido 4
Insumo;GOIABADA;kg;Saída;0;-0,01;Saída;-0,01;Eduarda;16/09/2023 20:42;Venda de ROMEU E JULIETA do pedido 4
Insumo;MASSA PIZZA;kg;Saída;-3,14;-0,08;Saída;-3,22;Eduarda;16/09/2023 20:42;Venda de DOCE DE LEITE do pedido 4
Insumo;DOCE DE LEITE;kg;Saída;0;-0,08;Saída;-0,08;Eduarda;16/09/2023 20:42;Venda de DOCE DE LEITE do pedido 4
Produto;COCA-COLA ZERO 2L;UN;Saída;0;-1;Saída;-1;Eduarda;16/09/2023 20:41;Venda de COCA-COLA ZERO 2L do pedido 4
Insumo;MUSSARELA;kg;Saída;11,031;-0,155;Saída;10,876;Eduarda;16/09/2023 20:41;Venda de 1/2 BACON C/ OVOS do pedido 4
Insumo;REQUEIJÃO CREMOSO;kg;Saída;2,476;-0,015;Saída;2,461;Eduarda;16/09/2023 20:41;Venda de 1/2 BACON C/ OVOS do pedido 4
Insumo;BACON;kg;Saída;1,82;-0,03;Saída;1,79;Eduarda;16/09/2023 20:41;Venda de 1/2 BACON C/ OVOS do pedido 4
Insumo;ORÉGANO;kg;Saída;0,074;-0,0005;Saída;0,0735;Eduarda;16/09/2023 20:41;Venda de 1/2 BACON C/ OVOS do pedido 4
Insumo;MOLHO TOMATE;kg;Saída;-0,515;-0,045;Saída;-0,56;Eduarda;16/09/2023 20:41;Venda de 1/2 BACON C/ OVOS do pedido 4
Insumo;MASSA PIZZA;kg;Saída;-2,92;-0,22;Saída;-3,14;Eduarda;16/09/2023 20:41;Venda de 1/2 BACON C/ OVOS do pedido 4
Insumo;SACO BOBINA;UN;Saída;-8,5;-0,5;Saída;-9;Eduarda;16/09/2023 20:41;Venda de 1/2 BACON C/ OVOS do pedido 4
Insumo;OVO;UN;Saída;-2;-1,5;Saída;-3,5;Eduarda;16/09/2023 20:41;Venda de 1/2 BACON C/ OVOS do pedido 4
Insumo;MUSSARELA;kg;Saída;11,186;-0,155;Saída;11,031;Eduarda;16/09/2023 20:41;Venda de 1/2 PEPPERONI do pedido 4
Insumo;PEPPERONI;kg;Saída;1,158;-0,045;Saída;1,113;Eduarda;16/09/2023 20:41;Venda de 1/2 PEPPERONI do pedido 4
Insumo;ORÉGANO;kg;Saída;0,0745;-0,0005;Saída;0,074;Eduarda;16/09/2023 20:41;Venda de 1/2 PEPPERONI do pedido 4
Insumo;MOLHO TOMATE;kg;Saída;-0,47;-0,045;Saída;-0,515;Eduarda;16/09/2023 20:41;Venda de 1/2 PEPPERONI do pedido 4
Insumo;MASSA PIZZA;kg;Saída;-2,7;-0,22;Saída;-2,92;Eduarda;16/09/2023 20:41;Venda de 1/2 PEPPERONI do pedido 4
Insumo;SACO BOBINA;UN;Saída;-8;-0,5;Saída;-8,5;Eduarda;16/09/2023 20:41;Venda de 1/2 PEPPERONI do pedido 4
Insumo;CAIXA GIGANTE;UN;Saída;-2;-0,5;Saída;-2,5;Eduarda;16/09/2023 20:41;Venda de 1/2 PEPPERONI do pedido 4
Insumo;MUSSARELA;kg;Saída;11,341;-0,155;Saída;11,186;Eduarda;16/09/2023 20:41;Venda de 1/2 4 QUEIJOS do pedido 4
Insumo;GORGONZOLA;kg;Saída;0,093;-0,01;Saída;0,083;Eduarda;16/09/2023 20:41;Venda de 1/2 4 QUEIJOS do pedido 4
Insumo;ORÉGANO;kg;Saída;0,075;-0,0005;Saída;0,0745;Eduarda;16/09/2023 20:41;Venda de 1/2 4 QUEIJOS do pedido 4
Insumo;MOLHO TOMATE;kg;Saída;-0,425;-0,045;Saída;-0,47;Eduarda;16/09/2023 20:41;Venda de 1/2 4 QUEIJOS do pedido 4
Insumo;MASSA PIZZA;kg;Saída;-2,48;-0,22;Saída;-2,7;Eduarda;16/09/2023 20:41;Venda de 1/2 4 QUEIJOS do pedido 4
Insumo;MISTURA 4 QUEIJOS;kg;Saída;-0,15;-0,05;Saída;-0,2;Eduarda;16/09/2023 20:41;Venda de 1/2 4 QUEIJOS do pedido 4
Insumo;SACO BOBINA;UN;Saída;-7,5;-0,5;Saída;-8;Eduarda;16/09/2023 20:41;Venda de 1/2 4 QUEIJOS do pedido 4
Insumo;CAIXA GIGANTE;UN;Saída;-1,5;-0,5;Saída;-2;Eduarda;16/09/2023 20:41;Venda de 1/2 4 QUEIJOS do pedido 4
Insumo;MUSSARELA;kg;Saída;11,496;-0,155;Saída;11,341;Eduarda;16/09/2023 20:41;Venda de 1/2 ALHO PORÓ do pedido 4
Insumo;CREAME CHEESE;kg;Saída;1,99;-0,06;Saída;1,93;Eduarda;16/09/2023 20:41;Venda de 1/2 ALHO PORÓ do pedido 4
Insumo;ORÉGANO;kg;Saída;0,0755;-0,0005;Saída;0,075;Eduarda;16/09/2023 20:41;Venda de 1/2 ALHO PORÓ do pedido 4
Insumo;MOLHO TOMATE;kg;Saída;-0,38;-0,045;Saída;-0,425;Eduarda;16/09/2023 20:41;Venda de 1/2 ALHO PORÓ do pedido 4
Insumo;MASSA PIZZA;kg;Saída;-2,26;-0,22;Saída;-2,48;Eduarda;16/09/2023 20:41;Venda de 1/2 ALHO PORÓ do pedido 4
Insumo;SACO BOBINA;UN;Saída;-7;-0,5;Saída;-7,5;Eduarda;16/09/2023 20:41;Venda de 1/2 ALHO PORÓ do pedido 4
Insumo;CAIXA GIGANTE;UN;Saída;-1;-0,5;Saída;-1,5;Eduarda;16/09/2023 20:41;Venda de 1/2 ALHO PORÓ do pedido 4
Insumo;ALHO PORÓ;kg;Saída;-0,015;-0,025;Saída;-0,04;Eduarda;16/09/2023 20:41;Venda de 1/2 ALHO PORÓ do pedido 4
Insumo;PIMENTA BIQUINHO;kg;Saída;-0,003;-0,005;Saída;-0,008;Eduarda;16/09/2023 20:41;Venda de 1/2 ALHO PORÓ do pedido 4
Insumo;MUSSARELA;kg;Saída;11,586;-0,09;Saída;11,496;Eduarda;16/09/2023 19:17;Venda de 1/2 4 QUEIJOS do pedido 3
Insumo;GORGONZOLA;kg;Saída;0,098;-0,005;Saída;0,093;Eduarda;16/09/2023 19:17;Venda de 1/2 4 QUEIJOS do pedido 3
Insumo;ORÉGANO;kg;Saída;0,076;-0,0005;Saída;0,0755;Eduarda;16/09/2023 19:17;Venda de 1/2 4 QUEIJOS do pedido 3
Insumo;MOLHO TOMATE;kg;Saída;-0,35;-0,03;Saída;-0,38;Eduarda;16/09/2023 19:17;Venda de 1/2 4 QUEIJOS do pedido 3
Insumo;MASSA PIZZA;kg;Saída;-2,13;-0,13;Saída;-2,26;Eduarda;16/09/2023 19:17;Venda de 1/2 4 QUEIJOS do pedido 3
Insumo;MISTURA 4 QUEIJOS;kg;Saída;-0,12;-0,03;Saída;-0,15;Eduarda;16/09/2023 19:17;Venda de 1/2 4 QUEIJOS do pedido 3
Insumo;SACO BOBINA;UN;Saída;-6,5;-0,5;Saída;-7;Eduarda;16/09/2023 19:17;Venda de 1/2 4 QUEIJOS do pedido 3
Insumo;CAIXA GRANDE;UN;Saída;-5,5;-0,5;Saída;-6;Eduarda;16/09/2023 19:17;Venda de 1/2 4 QUEIJOS do pedido 3
Insumo;MUSSARELA;kg;Saída;11,676;-0,09;Saída;11,586;Eduarda;16/09/2023 19:17;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 3
Insumo;CREAME CHEESE;kg;Saída;2,01;-0,02;Saída;1,99;Eduarda;16/09/2023 19:17;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 3
Insumo;PEITO DE PERU;kg;Saída;0,19;-0,04;Saída;0,15;Eduarda;16/09/2023 19:17;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 3
Insumo;ORÉGANO;kg;Saída;0,0765;-0,0005;Saída;0,076;Eduarda;16/09/2023 19:17;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 3
Insumo;MOLHO TOMATE;kg;Saída;-0,33;-0,02;Saída;-0,35;Eduarda;16/09/2023 19:17;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 3
Insumo;MASSA PIZZA;kg;Saída;-2;-0,13;Saída;-2,13;Eduarda;16/09/2023 19:17;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 3
Insumo;SACO BOBINA;UN;Saída;-6;-0,5;Saída;-6,5;Eduarda;16/09/2023 19:17;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 3
Insumo;CAIXA GRANDE;UN;Saída;-5;-0,5;Saída;-5,5;Eduarda;16/09/2023 19:17;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 3
Insumo;MASSA PIZZA;kg;Saída;-1,87;-0,13;Saída;-2;Eduarda;16/09/2023 18:37;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 3
Insumo;MUSSARELA;kg;Saída;11,766;-0,09;Saída;11,676;Eduarda;16/09/2023 18:37;Venda de 1/2 PORTUGUESA do pedido 3
Insumo;AZEITONA PRETA;kg;Saída;0,2805;-0,005;Saída;0,2755;Eduarda;16/09/2023 18:37;Venda de 1/2 PORTUGUESA do pedido 3
Insumo;PRESUNTO;kg;Saída;0,565;-0,015;Saída;0,55;Eduarda;16/09/2023 18:37;Venda de 1/2 PORTUGUESA do pedido 3
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,743;-0,02;Saída;1,723;Eduarda;16/09/2023 18:37;Venda de 1/2 PORTUGUESA do pedido 3
Insumo;CEBOLA ROXA;kg;Saída;0,2695;-0,0025;Saída;0,267;Eduarda;16/09/2023 18:37;Venda de 1/2 PORTUGUESA do pedido 3
Insumo;ORÉGANO;kg;Saída;0,077;-0,0005;Saída;0,0765;Eduarda;16/09/2023 18:37;Venda de 1/2 PORTUGUESA do pedido 3
Insumo;CEBOLA;kg;Saída;0,6855;-0,005;Saída;0,6805;Eduarda;16/09/2023 18:37;Venda de 1/2 PORTUGUESA do pedido 3
Insumo;PIMENTÃO;kg;Saída;0,0945;-0,005;Saída;0,0895;Eduarda;16/09/2023 18:37;Venda de 1/2 PORTUGUESA do pedido 3
Insumo;MOLHO TOMATE;kg;Saída;-0,31;-0,02;Saída;-0,33;Eduarda;16/09/2023 18:37;Venda de 1/2 PORTUGUESA do pedido 3
Insumo;MASSA PIZZA;kg;Saída;-1,74;-0,13;Saída;-1,87;Eduarda;16/09/2023 18:37;Venda de 1/2 PORTUGUESA do pedido 3
Insumo;SACO BOBINA;UN;Saída;-5,5;-0,5;Saída;-6;Eduarda;16/09/2023 18:37;Venda de 1/2 PORTUGUESA do pedido 3
Insumo;CAIXA GRANDE;UN;Saída;-4,5;-0,5;Saída;-5;Eduarda;16/09/2023 18:37;Venda de 1/2 PORTUGUESA do pedido 3
Insumo;OVO;UN;Saída;-1;-1;Saída;-2;Eduarda;16/09/2023 18:37;Venda de 1/2 PORTUGUESA do pedido 3
